,10%,15%,20%,25%,30%,35%,40%,45%,50%
0,1.0,0.9941860437393188,0.9736841917037964,0.9790209531784058,0.9707602262496948,0.9750000238418579,0.969298243522644,0.9688715934753418,0.9649122953414917
