,10%,15%,20%,25%,30%,35%,40%,45%,50%
0,0.9824561476707458,1.0,0.9736841917037964,0.9720279574394226,0.9707602262496948,0.9750000238418579,0.9780701994895935,0.9727626442909241,0.9719298481941223
