,10%,15%,20%,25%,30%,35%,40%,45%,50%
0,0.9824561476707458,0.9767441749572754,0.9649122953414917,0.9650349617004395,0.9415204524993896,0.9350000023841858,0.9254385828971863,0.929961085319519,0.9333333373069763
